Train acc,Test acc,loss
78.70799536500579,84.08949104198236,0.15477553585231135
81.38648720919868,84.10731794277565,0.1408085452015923
81.51796060254924,84.08057759158571,0.13986455052931848
81.49790533915679,84.19645244674213,0.1397698404920152
81.5447009537392,84.29450040110527,0.13938442479681085
81.58035475532579,84.12514484356895,0.1384238418446392
81.55807112933417,84.26776004991532,0.13851512261690238
81.5914965683216,84.23210624832873,0.13845465302552254
81.62046528211071,84.098404492379,0.13858235178467554
81.64720563330064,84.29450040110527,0.1382585664537133
81.64052054550316,84.32124075229521,0.1379590422403269
81.65166235849898,84.17862554594883,0.13793000003636052
81.66948925929228,84.1340582939656,0.13769938306421295
81.67171762189143,83.98252963722257,0.137819396570707
81.64497727070149,84.28558695070862,0.13744854004761772
81.63606382030484,84.31232730189856,0.13760991517634813
81.64052054550316,84.28558695070862,0.137561184919288
81.74079686246546,84.1340582939656,0.1370290469993808
81.64720563330064,84.15188519475889,0.1373706613149908
81.68285943488725,84.35689455388182,0.13722910330845758
81.7029146982797,84.34798110348515,0.137069524119892
81.70514306087887,84.36580800427845,0.13706556770239461
81.72742668687049,84.41928870665835,0.13675261778157322
81.72965504946966,84.32124075229521,0.13715219564544848
81.74302522506463,84.41037525626169,0.1368730090707116
81.70068633568054,84.41928870665835,0.13665351406949708
81.70959978607719,84.41037525626169,0.13665449731794857
81.78090738925037,84.3390676530885,0.13656900337024291
81.76085212585792,84.38363490507176,0.13673748838532174
81.77867902665122,84.40146180586505,0.1364285400524693
81.80541937784116,84.37472145467511,0.13636118577968362
81.74525358766378,84.3390676530885,0.13627118366290192
81.79427756484536,84.3390676530885,0.13623173623491727
81.8210179160353,84.3925483554684,0.13628853149605952
81.77199393885373,84.41037525626169,0.13579430131830722
81.78313575184954,84.1875389963455,0.13579463931941493
81.78090738925037,84.32124075229521,0.13600483796747662
81.75416703806043,84.40146180586505,0.13611614339032405
81.8321597290311,84.40146180586505,0.13577823641250955
81.803191015242,84.41037525626169,0.135851011041053
81.8210179160353,84.34798110348515,0.1357462978059495
81.78982083964704,84.38363490507176,0.136108355272954
81.78759247704787,84.33015420269186,0.13591750045744783
81.78982083964704,84.40146180586505,0.1357430219225734
81.81878955343613,84.36580800427845,0.13568501632947189
81.86335680541937,84.34798110348515,0.1354352980003058
81.85444335502274,84.33015420269186,0.13515288219853513
81.87449861841519,83.29619395668063,0.1350851624439924
81.84552990462608,84.41037525626169,0.1352678853965383
81.86558516801854,84.49059630983153,0.13500552813381891
