Train acc,Test acc,loss
72.65151515151516,84.25084175084176,0.28114224587282616
81.59301346801347,84.24242424242424,0.19068691106876648
81.65824915824916,84.23400673400674,0.189180525383269
81.69402356902357,84.24242424242424,0.1888199169213807
81.70244107744108,84.24242424242424,0.18836000323556312
81.70664983164984,84.24242424242424,0.187887478083332
81.74873737373738,84.36026936026936,0.18781824940426994
81.78451178451178,84.35185185185186,0.18763625496449413
81.8476430976431,84.43602693602693,0.1875154148451332
81.84974747474747,84.38552188552188,0.18718753434707627
81.86237373737374,84.38552188552188,0.1871088150973917
81.88973063973064,84.4023569023569,0.18661831065129944
81.88552188552188,84.41077441077441,0.18683445085627234
81.88762626262627,84.47811447811448,0.18670906911668034
81.90025252525253,84.47811447811448,0.1865004096004716
81.88552188552188,84.4949494949495,0.18675752586784145
81.90446127946129,84.48653198653199,0.18675976714888942
81.91077441077441,84.52020202020202,0.18634185285218471
81.90867003367003,84.503367003367,0.18630370804049767
81.90656565656566,84.48653198653199,0.18633272069660523
81.90867003367003,84.52020202020202,0.18605489968190603
81.91287878787878,84.54545454545455,0.1863289683816571
81.9212962962963,84.55387205387206,0.18675374789201074
81.91708754208754,84.53703703703704,0.1862198330692616
81.91498316498317,84.56228956228956,0.18593492410064225
81.91708754208754,84.55387205387206,0.1859726297542513
81.92340067340066,84.54545454545455,0.18591711251503848
81.92340067340066,84.54545454545455,0.1860371999653159
81.92550505050505,84.54545454545455,0.1858387113941149
81.92760942760943,84.54545454545455,0.18617804205574065
81.92760942760943,84.53703703703704,0.18558412628852503
81.9297138047138,84.54545454545455,0.18551482744565082
81.93392255892256,84.57070707070707,0.1858096642276801
81.93602693602693,84.55387205387206,0.1856142415453255
81.93602693602693,84.54545454545455,0.18576659401063964
81.94444444444444,84.57912457912458,0.18542448449804677
81.93602693602693,84.56228956228956,0.18602067367505898
81.94234006734007,84.53703703703704,0.1856971798592509
81.93392255892256,84.56228956228956,0.18563283936272237
81.95917508417509,84.63804713804713,0.18539537524511163
81.95707070707071,84.60437710437711,0.1853899642383908
81.96548821548821,84.58754208754209,0.18527621617427906
81.9760101010101,84.60437710437711,0.1851737804379951
81.9675925925926,84.62121212121212,0.18540260371216855
81.98863636363637,84.62121212121212,0.18532405108774977
81.98863636363637,84.66329966329967,0.18528198929125014
81.99284511784512,84.65488215488215,0.1851057317333539
82.00547138047139,84.62121212121212,0.185170797648693
81.99915824915824,84.65488215488215,0.18492935114561468
82.003367003367,84.62962962962963,0.18515916945836425
